ID;ZeitID;KampagneID;FilialeID;ProduktID;Menge Ist;Menge Soll;Preis_ Pro_ Einheit;Waehrung;KampagnenkostenEUR;Umsatz_Ist;Umsatz_Soll;Herstellkosten;Gewinn;Produktkategorie;Hersteller;Einheit;Herstellkosten je Einheit in EUR;Kurztext;Langtext;Filiale-Bez;Anschrift;Filiale-PLZ;Filiale-Ort;Region;Region-Bez;Land;LandBez;Verkaufsleiter;Kampagne-Bez;Medienart;Verantwortlicher;KalMonatJahr;Jahr;Monat
687;200303;2;3;31;85;84;1584,0;EUR;53236,0;134640,0;133056,0;130900;3740,0;Tablet PC;Toshiba;ST;1540;Toshiba Portege 3505 Tablet PC;133-GHz Pentium III 512 MB RAM 40 GB Hard Drive;Global Computer Suppliers-Salzburg;Geislweg 14;5020;Salzburg;EU;Europa;AT;Österreich;Georg Pipps;Tablet PC;Web mails;Sarah Hicks;2003-03-01;2003;März
692;200303;3;3;50;63;60;586,15;EUR;13798,0;36927,45;35169,0;26460;10467,449999999997;Desktop;HP;ST;420;HP Pavilion 514n Desktop PC;22 GHz Celeron 256MB RAM 60GB hard drive;Global Computer Suppliers-Salzburg;Geislweg 14;5020;Salzburg;EU;Europa;AT;Österreich;Georg Pipps;HP;Radio;Robert Difatta;2003-03-01;2003;März
696;200303;3;3;80;59;55;391,64;EUR;13798,0;23106,76;21540,2;18526;4580,759999999998;Tablet;HP;ST;314;HP Jornada 420 Palm-Size PC;No Description;Global Computer Suppliers-Salzburg;Geislweg 14;5020;Salzburg;EU;Europa;AT;Österreich;Georg Pipps;HP;Radio;Robert Difatta;2003-03-01;2003;März
698;200304;2;3;1;55;49;1298,04;EUR;53236,0;71392,2;63603,96;65395;5997,199999999997;Tablet PC;Acer;ST;1189;Acer TM C104TCi Tablet PC;900-MHz PIII-M 256 MB RAM 40 GB Hard Drive;Global Computer Suppliers-Salzburg;Geislweg 14;5020;Salzburg;EU;Europa;AT;Österreich;Georg Pipps;Tablet PC;Web mails;Sarah Hicks;2003-04-01;2003;April
702;200304;2;3;15;70;65;1505,71;EUR;53236,0;105399,7;97871,15000000001;88130;17269,699999999997;Tablet PC;Compaq;ST;1259;Compaq TC1000T Tablet PC 470045-149;10 GHz Transmeta Crusoe 256MB RAM 40GB hard drive;Global Computer Suppliers-Salzburg;Geislweg 14;5020;Salzburg;EU;Europa;AT;Österreich;Georg Pipps;Tablet PC;Web mails;Sarah Hicks;2003-04-01;2003;April
703;200304;3;3;17;89;100;1234,33;EUR;13798,0;109855,37;123433,0;91581;18274,369999999995;Notebook;HP;ST;1029;HP Pavilion xt5335qv Notebook PC;253-GHz Pentium 4 512 MB RAM 60 GB Hard Drive DVD/CD-RW Drive;Global Computer Suppliers-Salzburg;Geislweg 14;5020;Salzburg;EU;Europa;AT;Österreich;Georg Pipps;HP;Radio;Robert Difatta;2003-04-01;2003;April
707;200304;2;3;31;61;62;1584,0;EUR;53236,0;96624,0;98208,0;93940;2684,0;Tablet PC;Toshiba;ST;1540;Toshiba Portege 3505 Tablet PC;133-GHz Pentium III 512 MB RAM 40 GB Hard Drive;Global Computer Suppliers-Salzburg;Geislweg 14;5020;Salzburg;EU;Europa;AT;Österreich;Georg Pipps;Tablet PC;Web mails;Sarah Hicks;2003-04-01;2003;April
712;200304;3;3;50;68;79;586,15;EUR;13798,0;39858,2;46305,85;28560;11298,199999999997;Desktop;HP;ST;420;HP Pavilion 514n Desktop PC;22 GHz Celeron 256MB RAM 60GB hard drive;Global Computer Suppliers-Salzburg;Geislweg 14;5020;Salzburg;EU;Europa;AT;Österreich;Georg Pipps;HP;Radio;Robert Difatta;2003-04-01;2003;April
716;200304;3;3;80;76;90;391,64;EUR;13798,0;29764,64;35247,6;23864;5900,639999999999;Tablet;HP;ST;314;HP Jornada 420 Palm-Size PC;No Description;Global Computer Suppliers-Salzburg;Geislweg 14;5020;Salzburg;EU;Europa;AT;Österreich;Georg Pipps;HP;Radio;Robert Difatta;2003-04-01;2003;April
718;200305;2;3;1;69;75;1298,04;EUR;53236,0;89564,76;97353,0;82041;7523,759999999995;Tablet PC;Acer;ST;1189;Acer TM C104TCi Tablet PC;900-MHz PIII-M 256 MB RAM 40 GB Hard Drive;Global Computer Suppliers-Salzburg;Geislweg 14;5020;Salzburg;EU;Europa;AT;Österreich;Georg Pipps;Tablet PC;Web mails;Sarah Hicks;2003-05-01;2003;Mai
722;200305;2;3;15;78;75;1505,71;EUR;53236,0;117445,38;112928,25;98202;19243,380000000005;Tablet PC;Compaq;ST;1259;Compaq TC1000T Tablet PC 470045-149;10 GHz Transmeta Crusoe 256MB RAM 40GB hard drive;Global Computer Suppliers-Salzburg;Geislweg 14;5020;Salzburg;EU;Europa;AT;Österreich;Georg Pipps;Tablet PC;Web mails;Sarah Hicks;2003-05-01;2003;Mai
723;200305;3;3;17;51;45;1234,33;EUR;13798,0;62950,829999999994;55544,85;52479;10471,829999999994;Notebook;HP;ST;1029;HP Pavilion xt5335qv Notebook PC;253-GHz Pentium 4 512 MB RAM 60 GB Hard Drive DVD/CD-RW Drive;Global Computer Suppliers-Salzburg;Geislweg 14;5020;Salzburg;EU;Europa;AT;Österreich;Georg Pipps;HP;Radio;Robert Difatta;2003-05-01;2003;Mai
727;200305;2;3;31;59;65;1584,0;EUR;53236,0;93456,0;102960,0;90860;2596,0;Tablet PC;Toshiba;ST;1540;Toshiba Portege 3505 Tablet PC;133-GHz Pentium III 512 MB RAM 40 GB Hard Drive;Global Computer Suppliers-Salzburg;Geislweg 14;5020;Salzburg;EU;Europa;AT;Österreich;Georg Pipps;Tablet PC;Web mails;Sarah Hicks;2003-05-01;2003;Mai
732;200305;3;3;50;64;58;586,15;EUR;13798,0;37513,6;33996,7;26880;10633,599999999999;Desktop;HP;ST;420;HP Pavilion 514n Desktop PC;22 GHz Celeron 256MB RAM 60GB hard drive;Global Computer Suppliers-Salzburg;Geislweg 14;5020;Salzburg;EU;Europa;AT;Österreich;Georg Pipps;HP;Radio;Robert Difatta;2003-05-01;2003;Mai
736;200305;3;3;80;59;51;391,64;EUR;13798,0;23106,76;19973,64;18526;4580,759999999998;Tablet;HP;ST;314;HP Jornada 420 Palm-Size PC;No Description;Global Computer Suppliers-Salzburg;Geislweg 14;5020;Salzburg;EU;Europa;AT;Österreich;Georg Pipps;HP;Radio;Robert Difatta;2003-05-01;2003;Mai
738;200306;2;3;1;68;59;1298,04;EUR;53236,0;88266,72;76584,36;80852;7414,720000000001;Tablet PC;Acer;ST;1189;Acer TM C104TCi Tablet PC;900-MHz PIII-M 256 MB RAM 40 GB Hard Drive;Global Computer Suppliers-Salzburg;Geislweg 14;5020;Salzburg;EU;Europa;AT;Österreich;Georg Pipps;Tablet PC;Web mails;Sarah Hicks;2003-06-01;2003;Juni
742;200306;2;3;15;77;81;1505,71;EUR;53236,0;115939,67;121962,51000000001;96943;18996,67;Tablet PC;Compaq;ST;1259;Compaq TC1000T Tablet PC 470045-149;10 GHz Transmeta Crusoe 256MB RAM 40GB hard drive;Global Computer Suppliers-Salzburg;Geislweg 14;5020;Salzburg;EU;Europa;AT;Österreich;Georg Pipps;Tablet PC;Web mails;Sarah Hicks;2003-06-01;2003;Juni
743;200306;3;3;17;72;59;1234,33;EUR;13798,0;88871,76;72825,47;74088;14783,759999999995;Notebook;HP;ST;1029;HP Pavilion xt5335qv Notebook PC;253-GHz Pentium 4 512 MB RAM 60 GB Hard Drive DVD/CD-RW Drive;Global Computer Suppliers-Salzburg;Geislweg 14;5020;Salzburg;EU;Europa;AT;Österreich;Georg Pipps;HP;Radio;Robert Difatta;2003-06-01;2003;Juni
747;200306;2;3;31;86;91;1584,0;EUR;53236,0;136224,0;144144,0;132440;3784,0;Tablet PC;Toshiba;ST;1540;Toshiba Portege 3505 Tablet PC;133-GHz Pentium III 512 MB RAM 40 GB Hard Drive;Global Computer Suppliers-Salzburg;Geislweg 14;5020;Salzburg;EU;Europa;AT;Österreich;Georg Pipps;Tablet PC;Web mails;Sarah Hicks;2003-06-01;2003;Juni
752;200306;3;3;50;49;41;586,15;EUR;13798,0;28721,35;24032,149999999998;20580;8141,3499999999985;Desktop;HP;ST;420;HP Pavilion 514n Desktop PC;22 GHz Celeron 256MB RAM 60GB hard drive;Global Computer Suppliers-Salzburg;Geislweg 14;5020;Salzburg;EU;Europa;AT;Österreich;Georg Pipps;HP;Radio;Robert Difatta;2003-06-01;2003;Juni
756;200306;3;3;80;72;78;391,64;EUR;13798,0;28198,079999999998;30547,92;22608;5590,079999999998;Tablet;HP;ST;314;HP Jornada 420 Palm-Size PC;No Description;Global Computer Suppliers-Salzburg;Geislweg 14;5020;Salzburg;EU;Europa;AT;Österreich;Georg Pipps;HP;Radio;Robert Difatta;2003-06-01;2003;Juni
758;200307;2;3;1;69;74;1298,04;EUR;53236,0;89564,76;96054,95999999999;82041;7523,759999999995;Tablet PC;Acer;ST;1189;Acer TM C104TCi Tablet PC;900-MHz PIII-M 256 MB RAM 40 GB Hard Drive;Global Computer Suppliers-Salzburg;Geislweg 14;5020;Salzburg;EU;Europa;AT;Österreich;Georg Pipps;Tablet PC;Web mails;Sarah Hicks;2003-07-01;2003;Juli
762;200307;2;3;15;74;80;1505,71;EUR;53236,0;111422,54000000001;120456,8;93166;18256,540000000008;Tablet PC;Compaq;ST;1259;Compaq TC1000T Tablet PC 470045-149;10 GHz Transmeta Crusoe 256MB RAM 40GB hard drive;Global Computer Suppliers-Salzburg;Geislweg 14;5020;Salzburg;EU;Europa;AT;Österreich;Georg Pipps;Tablet PC;Web mails;Sarah Hicks;2003-07-01;2003;Juli
763;200307;3;3;17;58;68;1234,33;EUR;13798,0;71591,14;83934,44;59682;11909,14;Notebook;HP;ST;1029;HP Pavilion xt5335qv Notebook PC;253-GHz Pentium 4 512 MB RAM 60 GB Hard Drive DVD/CD-RW Drive;Global Computer Suppliers-Salzburg;Geislweg 14;5020;Salzburg;EU;Europa;AT;Österreich;Georg Pipps;HP;Radio;Robert Difatta;2003-07-01;2003;Juli
767;200307;2;3;31;50;43;1584,0;EUR;53236,0;79200,0;68112,0;77000;2200,0;Tablet PC;Toshiba;ST;1540;Toshiba Portege 3505 Tablet PC;133-GHz Pentium III 512 MB RAM 40 GB Hard Drive;Global Computer Suppliers-Salzburg;Geislweg 14;5020;Salzburg;EU;Europa;AT;Österreich;Georg Pipps;Tablet PC;Web mails;Sarah Hicks;2003-07-01;2003;Juli
772;200307;3;3;50;67;66;586,15;EUR;13798,0;39272,049999999996;38685,9;28140;11132,049999999996;Desktop;HP;ST;420;HP Pavilion 514n Desktop PC;22 GHz Celeron 256MB RAM 60GB hard drive;Global Computer Suppliers-Salzburg;Geislweg 14;5020;Salzburg;EU;Europa;AT;Österreich;Georg Pipps;HP;Radio;Robert Difatta;2003-07-01;2003;Juli
776;200307;3;3;80;77;81;391,64;EUR;13798,0;30156,28;31722,84;24178;5978,279999999999;Tablet;HP;ST;314;HP Jornada 420 Palm-Size PC;No Description;Global Computer Suppliers-Salzburg;Geislweg 14;5020;Salzburg;EU;Europa;AT;Österreich;Georg Pipps;HP;Radio;Robert Difatta;2003-07-01;2003;Juli
778;200308;2;3;1;87;77;1298,04;EUR;53236,0;112929,48;99949,08;103443;9486,479999999996;Tablet PC;Acer;ST;1189;Acer TM C104TCi Tablet PC;900-MHz PIII-M 256 MB RAM 40 GB Hard Drive;Global Computer Suppliers-Salzburg;Geislweg 14;5020;Salzburg;EU;Europa;AT;Österreich;Georg Pipps;Tablet PC;Web mails;Sarah Hicks;2003-08-01;2003;August
782;200308;2;3;15;69;78;1505,71;EUR;53236,0;103893,99;117445,38;86871;17022,990000000005;Tablet PC;Compaq;ST;1259;Compaq TC1000T Tablet PC 470045-149;10 GHz Transmeta Crusoe 256MB RAM 40GB hard drive;Global Computer Suppliers-Salzburg;Geislweg 14;5020;Salzburg;EU;Europa;AT;Österreich;Georg Pipps;Tablet PC;Web mails;Sarah Hicks;2003-08-01;2003;August
783;200308;3;3;17;91;104;1234,33;EUR;13798,0;112324,03;128370,31999999999;93639;18685,03;Notebook;HP;ST;1029;HP Pavilion xt5335qv Notebook PC;253-GHz Pentium 4 512 MB RAM 60 GB Hard Drive DVD/CD-RW Drive;Global Computer Suppliers-Salzburg;Geislweg 14;5020;Salzburg;EU;Europa;AT;Österreich;Georg Pipps;HP;Radio;Robert Difatta;2003-08-01;2003;August
787;200308;2;3;31;90;102;1584,0;EUR;53236,0;142560,0;161568,0;138600;3960,0;Tablet PC;Toshiba;ST;1540;Toshiba Portege 3505 Tablet PC;133-GHz Pentium III 512 MB RAM 40 GB Hard Drive;Global Computer Suppliers-Salzburg;Geislweg 14;5020;Salzburg;EU;Europa;AT;Österreich;Georg Pipps;Tablet PC;Web mails;Sarah Hicks;2003-08-01;2003;August
792;200308;3;3;50;69;58;586,15;EUR;13798,0;40444,35;33996,7;28980;11464,349999999999;Desktop;HP;ST;420;HP Pavilion 514n Desktop PC;22 GHz Celeron 256MB RAM 60GB hard drive;Global Computer Suppliers-Salzburg;Geislweg 14;5020;Salzburg;EU;Europa;AT;Österreich;Georg Pipps;HP;Radio;Robert Difatta;2003-08-01;2003;August
796;200308;3;3;80;61;55;391,64;EUR;13798,0;23890,04;21540,2;19154;4736,040000000001;Tablet;HP;ST;314;HP Jornada 420 Palm-Size PC;No Description;Global Computer Suppliers-Salzburg;Geislweg 14;5020;Salzburg;EU;Europa;AT;Österreich;Georg Pipps;HP;Radio;Robert Difatta;2003-08-01;2003;August
798;200309;2;3;1;88;81;1298,04;EUR;53236,0;114227,51999999999;105141,23999999999;104632;9595,51999999999;Tablet PC;Acer;ST;1189;Acer TM C104TCi Tablet PC;900-MHz PIII-M 256 MB RAM 40 GB Hard Drive;Global Computer Suppliers-Salzburg;Geislweg 14;5020;Salzburg;EU;Europa;AT;Österreich;Georg Pipps;Tablet PC;Web mails;Sarah Hicks;2003-09-01;2003;September
802;200309;2;3;15;83;89;1505,71;EUR;53236,0;124973,93000000001;134008,19;104497;20476,930000000008;Tablet PC;Compaq;ST;1259;Compaq TC1000T Tablet PC 470045-149;10 GHz Transmeta Crusoe 256MB RAM 40GB hard drive;Global Computer Suppliers-Salzburg;Geislweg 14;5020;Salzburg;EU;Europa;AT;Österreich;Georg Pipps;Tablet PC;Web mails;Sarah Hicks;2003-09-01;2003;September
803;200309;3;3;17;68;59;1234,33;EUR;13798,0;83934,44;72825,47;69972;13962,440000000002;Notebook;HP;ST;1029;HP Pavilion xt5335qv Notebook PC;253-GHz Pentium 4 512 MB RAM 60 GB Hard Drive DVD/CD-RW Drive;Global Computer Suppliers-Salzburg;Geislweg 14;5020;Salzburg;EU;Europa;AT;Österreich;Georg Pipps;HP;Radio;Robert Difatta;2003-09-01;2003;September
807;200309;2;3;31;72;77;1584,0;EUR;53236,0;114048,0;121968,0;110880;3168,0;Tablet PC;Toshiba;ST;1540;Toshiba Portege 3505 Tablet PC;133-GHz Pentium III 512 MB RAM 40 GB Hard Drive;Global Computer Suppliers-Salzburg;Geislweg 14;5020;Salzburg;EU;Europa;AT;Österreich;Georg Pipps;Tablet PC;Web mails;Sarah Hicks;2003-09-01;2003;September
812;200309;3;3;50;87;81;586,15;EUR;13798,0;50995,049999999996;47478,15;36540;14455,049999999996;Desktop;HP;ST;420;HP Pavilion 514n Desktop PC;22 GHz Celeron 256MB RAM 60GB hard drive;Global Computer Suppliers-Salzburg;Geislweg 14;5020;Salzburg;EU;Europa;AT;Österreich;Georg Pipps;HP;Radio;Robert Difatta;2003-09-01;2003;September
816;200309;3;3;80;75;87;391,64;EUR;13798,0;29373,0;34072,68;23550;5823,0;Tablet;HP;ST;314;HP Jornada 420 Palm-Size PC;No Description;Global Computer Suppliers-Salzburg;Geislweg 14;5020;Salzburg;EU;Europa;AT;Österreich;Georg Pipps;HP;Radio;Robert Difatta;2003-09-01;2003;September
818;200310;2;3;1;54;64;1298,04;EUR;53236,0;70094,16;83074,56;64206;5888,1600000000035;Tablet PC;Acer;ST;1189;Acer TM C104TCi Tablet PC;900-MHz PIII-M 256 MB RAM 40 GB Hard Drive;Global Computer Suppliers-Salzburg;Geislweg 14;5020;Salzburg;EU;Europa;AT;Österreich;Georg Pipps;Tablet PC;Web mails;Sarah Hicks;2003-10-01;2003;Oktober
822;200310;2;3;15;66;73;1505,71;EUR;53236,0;99376,86;109916,83;83094;16282,86;Tablet PC;Compaq;ST;1259;Compaq TC1000T Tablet PC 470045-149;10 GHz Transmeta Crusoe 256MB RAM 40GB hard drive;Global Computer Suppliers-Salzburg;Geislweg 14;5020;Salzburg;EU;Europa;AT;Österreich;Georg Pipps;Tablet PC;Web mails;Sarah Hicks;2003-10-01;2003;Oktober
823;200310;3;3;17;88;82;1234,33;EUR;13798,0;108621,04;101215,06;90552;18069,039999999994;Notebook;HP;ST;1029;HP Pavilion xt5335qv Notebook PC;253-GHz Pentium 4 512 MB RAM 60 GB Hard Drive DVD/CD-RW Drive;Global Computer Suppliers-Salzburg;Geislweg 14;5020;Salzburg;EU;Europa;AT;Österreich;Georg Pipps;HP;Radio;Robert Difatta;2003-10-01;2003;Oktober
827;200310;2;3;31;56;49;1584,0;EUR;53236,0;88704,0;77616,0;86240;2464,0;Tablet PC;Toshiba;ST;1540;Toshiba Portege 3505 Tablet PC;133-GHz Pentium III 512 MB RAM 40 GB Hard Drive;Global Computer Suppliers-Salzburg;Geislweg 14;5020;Salzburg;EU;Europa;AT;Österreich;Georg Pipps;Tablet PC;Web mails;Sarah Hicks;2003-10-01;2003;Oktober
832;200310;3;3;50;62;55;586,15;EUR;13798,0;36341,299999999996;32238,25;26040;10301,299999999996;Desktop;HP;ST;420;HP Pavilion 514n Desktop PC;22 GHz Celeron 256MB RAM 60GB hard drive;Global Computer Suppliers-Salzburg;Geislweg 14;5020;Salzburg;EU;Europa;AT;Österreich;Georg Pipps;HP;Radio;Robert Difatta;2003-10-01;2003;Oktober
836;200310;3;3;80;86;76;391,64;EUR;13798,0;33681,04;29764,64;27004;6677,040000000001;Tablet;HP;ST;314;HP Jornada 420 Palm-Size PC;No Description;Global Computer Suppliers-Salzburg;Geislweg 14;5020;Salzburg;EU;Europa;AT;Österreich;Georg Pipps;HP;Radio;Robert Difatta;2003-10-01;2003;Oktober
838;200311;2;3;1;86;99;1298,04;EUR;53236,0;111631,44;128505,95999999999;102254;9377,440000000002;Tablet PC;Acer;ST;1189;Acer TM C104TCi Tablet PC;900-MHz PIII-M 256 MB RAM 40 GB Hard Drive;Global Computer Suppliers-Salzburg;Geislweg 14;5020;Salzburg;EU;Europa;AT;Österreich;Georg Pipps;Tablet PC;Web mails;Sarah Hicks;2003-11-01;2003;November
842;200311;2;3;15;52;49;1505,71;EUR;53236,0;78296,92;73779,79000000001;65468;12828,919999999998;Tablet PC;Compaq;ST;1259;Compaq TC1000T Tablet PC 470045-149;10 GHz Transmeta Crusoe 256MB RAM 40GB hard drive;Global Computer Suppliers-Salzburg;Geislweg 14;5020;Salzburg;EU;Europa;AT;Österreich;Georg Pipps;Tablet PC;Web mails;Sarah Hicks;2003-11-01;2003;November
843;200311;3;3;17;72;80;1234,33;EUR;13798,0;88871,76;98746,4;74088;14783,759999999995;Notebook;HP;ST;1029;HP Pavilion xt5335qv Notebook PC;253-GHz Pentium 4 512 MB RAM 60 GB Hard Drive DVD/CD-RW Drive;Global Computer Suppliers-Salzburg;Geislweg 14;5020;Salzburg;EU;Europa;AT;Österreich;Georg Pipps;HP;Radio;Robert Difatta;2003-11-01;2003;November
847;200311;2;3;31;64;71;1584,0;EUR;53236,0;101376,0;112464,0;98560;2816,0;Tablet PC;Toshiba;ST;1540;Toshiba Portege 3505 Tablet PC;133-GHz Pentium III 512 MB RAM 40 GB Hard Drive;Global Computer Suppliers-Salzburg;Geislweg 14;5020;Salzburg;EU;Europa;AT;Österreich;Georg Pipps;Tablet PC;Web mails;Sarah Hicks;2003-11-01;2003;November
852;200311;3;3;50;75;66;586,15;EUR;13798,0;43961,25;38685,9;31500;12461,25;Desktop;HP;ST;420;HP Pavilion 514n Desktop PC;22 GHz Celeron 256MB RAM 60GB hard drive;Global Computer Suppliers-Salzburg;Geislweg 14;5020;Salzburg;EU;Europa;AT;Österreich;Georg Pipps;HP;Radio;Robert Difatta;2003-11-01;2003;November
856;200311;3;3;80;72;77;391,64;EUR;13798,0;28198,079999999998;30156,28;22608;5590,079999999998;Tablet;HP;ST;314;HP Jornada 420 Palm-Size PC;No Description;Global Computer Suppliers-Salzburg;Geislweg 14;5020;Salzburg;EU;Europa;AT;Österreich;Georg Pipps;HP;Radio;Robert Difatta;2003-11-01;2003;November
858;200312;2;3;1;87;100;1298,04;EUR;53236,0;112929,48;129804,0;103443;9486,479999999996;Tablet PC;Acer;ST;1189;Acer TM C104TCi Tablet PC;900-MHz PIII-M 256 MB RAM 40 GB Hard Drive;Global Computer Suppliers-Salzburg;Geislweg 14;5020;Salzburg;EU;Europa;AT;Österreich;Georg Pipps;Tablet PC;Web mails;Sarah Hicks;2003-12-01;2003;Dezember
862;200312;2;3;15;85;69;1505,71;EUR;53236,0;127985,35;103893,99;107015;20970,350000000006;Tablet PC;Compaq;ST;1259;Compaq TC1000T Tablet PC 470045-149;10 GHz Transmeta Crusoe 256MB RAM 40GB hard drive;Global Computer Suppliers-Salzburg;Geislweg 14;5020;Salzburg;EU;Europa;AT;Österreich;Georg Pipps;Tablet PC;Web mails;Sarah Hicks;2003-12-01;2003;Dezember
863;200312;3;3;17;67;78;1234,33;EUR;13798,0;82700,11;96277,73999999999;68943;13757,11;Notebook;HP;ST;1029;HP Pavilion xt5335qv Notebook PC;253-GHz Pentium 4 512 MB RAM 60 GB Hard Drive DVD/CD-RW Drive;Global Computer Suppliers-Salzburg;Geislweg 14;5020;Salzburg;EU;Europa;AT;Österreich;Georg Pipps;HP;Radio;Robert Difatta;2003-12-01;2003;Dezember
867;200312;2;3;31;51;60;1584,0;EUR;53236,0;80784,0;95040,0;78540;2244,0;Tablet PC;Toshiba;ST;1540;Toshiba Portege 3505 Tablet PC;133-GHz Pentium III 512 MB RAM 40 GB Hard Drive;Global Computer Suppliers-Salzburg;Geislweg 14;5020;Salzburg;EU;Europa;AT;Österreich;Georg Pipps;Tablet PC;Web mails;Sarah Hicks;2003-12-01;2003;Dezember
872;200312;3;3;50;69;66;586,15;EUR;13798,0;40444,35;38685,9;28980;11464,349999999999;Desktop;HP;ST;420;HP Pavilion 514n Desktop PC;22 GHz Celeron 256MB RAM 60GB hard drive;Global Computer Suppliers-Salzburg;Geislweg 14;5020;Salzburg;EU;Europa;AT;Österreich;Georg Pipps;HP;Radio;Robert Difatta;2003-12-01;2003;Dezember
876;200312;3;3;80;57;67;391,64;EUR;13798,0;22323,48;26239,879999999997;17898;4425,48;Tablet;HP;ST;314;HP Jornada 420 Palm-Size PC;No Description;Global Computer Suppliers-Salzburg;Geislweg 14;5020;Salzburg;EU;Europa;AT;Österreich;Georg Pipps;HP;Radio;Robert Difatta;2003-12-01;2003;Dezember
878;200301;2;4;1;86;100;1233,14;EUR;53236,0;106050,04000000001;123314,00000000001;102254;3796,040000000008;Tablet PC;Acer;ST;1189;Acer TM C104TCi Tablet PC;900-MHz PIII-M 256 MB RAM 40 GB Hard Drive;Global Computer Suppliers-Bruxelles;Rue Joseph-Bens 532;B-1180;Bruxelles;EU;Europa;BE;Belgien;Catherine Dewey;Tablet PC;Web mails;Sarah Hicks;2003-01-01;2003;Januar
882;200301;2;4;15;71;69;1430,42;EUR;53236,0;101559,82;98698,98000000001;89389;12170,820000000007;Tablet PC;Compaq;ST;1259;Compaq TC1000T Tablet PC 470045-149;10 GHz Transmeta Crusoe 256MB RAM 40GB hard drive;Global Computer Suppliers-Bruxelles;Rue Joseph-Bens 532;B-1180;Bruxelles;EU;Europa;BE;Belgien;Catherine Dewey;Tablet PC;Web mails;Sarah Hicks;2003-01-01;2003;Januar
883;200301;3;4;17;92;99;1172,62;EUR;13798,0;107881,04;116089,37999999999;94668;13213,039999999994;Notebook;HP;ST;1029;HP Pavilion xt5335qv Notebook PC;253-GHz Pentium 4 512 MB RAM 60 GB Hard Drive DVD/CD-RW Drive;Global Computer Suppliers-Bruxelles;Rue Joseph-Bens 532;B-1180;Bruxelles;EU;Europa;BE;Belgien;Catherine Dewey;HP;Radio;Robert Difatta;2003-01-01;2003;Januar
887;200301;2;4;31;101;115;1504,8;EUR;53236,0;151984,8;173052,0;155540;-3555,2000000000116;Tablet PC;Toshiba;ST;1540;Toshiba Portege 3505 Tablet PC;133-GHz Pentium III 512 MB RAM 40 GB Hard Drive;Global Computer Suppliers-Bruxelles;Rue Joseph-Bens 532;B-1180;Bruxelles;EU;Europa;BE;Belgien;Catherine Dewey;Tablet PC;Web mails;Sarah Hicks;2003-01-01;2003;Januar
892;200301;3;4;50;90;73;556,84;EUR;13798,0;50115,600000000006;40649,32;37800;12315,600000000006;Desktop;HP;ST;420;HP Pavilion 514n Desktop PC;22 GHz Celeron 256MB RAM 60GB hard drive;Global Computer Suppliers-Bruxelles;Rue Joseph-Bens 532;B-1180;Bruxelles;EU;Europa;BE;Belgien;Catherine Dewey;HP;Radio;Robert Difatta;2003-01-01;2003;Januar
896;200301;3;4;80;85;90;372,05;EUR;13798,0;31624,25;33484,5;26690;4934,25;Tablet;HP;ST;314;HP Jornada 420 Palm-Size PC;No Description;Global Computer Suppliers-Bruxelles;Rue Joseph-Bens 532;B-1180;Bruxelles;EU;Europa;BE;Belgien;Catherine Dewey;HP;Radio;Robert Difatta;2003-01-01;2003;Januar
898;200302;2;4;1;94;106;1233,14;EUR;53236,0;115915,16;130712,84000000001;111766;4149,1600000000035;Tablet PC;Acer;ST;1189;Acer TM C104TCi Tablet PC;900-MHz PIII-M 256 MB RAM 40 GB Hard Drive;Global Computer Suppliers-Bruxelles;Rue Joseph-Bens 532;B-1180;Bruxelles;EU;Europa;BE;Belgien;Catherine Dewey;Tablet PC;Web mails;Sarah Hicks;2003-02-01;2003;Februar
902;200302;2;4;15;71;68;1430,42;EUR;53236,0;101559,82;97268,56;89389;12170,820000000007;Tablet PC;Compaq;ST;1259;Compaq TC1000T Tablet PC 470045-149;10 GHz Transmeta Crusoe 256MB RAM 40GB hard drive;Global Computer Suppliers-Bruxelles;Rue Joseph-Bens 532;B-1180;Bruxelles;EU;Europa;BE;Belgien;Catherine Dewey;Tablet PC;Web mails;Sarah Hicks;2003-02-01;2003;Februar
903;200302;3;4;17;79;71;1172,62;EUR;13798,0;92636,98;83256,01999999999;81291;11345,979999999996;Notebook;HP;ST;1029;HP Pavilion xt5335qv Notebook PC;253-GHz Pentium 4 512 MB RAM 60 GB Hard Drive DVD/CD-RW Drive;Global Computer Suppliers-Bruxelles;Rue Joseph-Bens 532;B-1180;Bruxelles;EU;Europa;BE;Belgien;Catherine Dewey;HP;Radio;Robert Difatta;2003-02-01;2003;Februar
907;200302;2;4;31;56;53;1504,8;EUR;53236,0;84268,8;79754,4;86240;-1971,199999999997;Tablet PC;Toshiba;ST;1540;Toshiba Portege 3505 Tablet PC;133-GHz Pentium III 512 MB RAM 40 GB Hard Drive;Global Computer Suppliers-Bruxelles;Rue Joseph-Bens 532;B-1180;Bruxelles;EU;Europa;BE;Belgien;Catherine Dewey;Tablet PC;Web mails;Sarah Hicks;2003-02-01;2003;Februar
912;200302;3;4;50;59;51;556,84;EUR;13798,0;32853,560000000005;28398,84;24780;8073,560000000005;Desktop;HP;ST;420;HP Pavilion 514n Desktop PC;22 GHz Celeron 256MB RAM 60GB hard drive;Global Computer Suppliers-Bruxelles;Rue Joseph-Bens 532;B-1180;Bruxelles;EU;Europa;BE;Belgien;Catherine Dewey;HP;Radio;Robert Difatta;2003-02-01;2003;Februar
